instance,algorithm,mean_GD,std_GD,mean_IGD,std_IGD,mean_runtime_s,std_runtime_s,mean_nd_size
sdmk05,EDA,43.70556944564284,25.457281854748175,161.90395138127977,97.83047104619878,0.636151909828186,0.18783533573150635,1.5
sdmk05,EDA-TS,0.0,0.0,0.5315072906367325,0.5315072906367325,1.27006995677948,0.21077001094818115,7.0
sdmk05,EDA-VNS,26.65302496089821,11.102033566992377,128.65634317432404,85.5627817558896,1.6812283992767334,0.2281970977783203,4.5
sdmk05,H-GA-TS,14.650255970460037,14.650255970460037,123.11585042022921,39.15359372732033,2.182568907737732,0.015532851219177246,3.0
sdmk05,NSGA-II,94.45794841531755,34.5319736716424,202.24883102346547,24.905955516258288,0.1519174575805664,0.02428436279296875,6.0
