instance,algorithm,mean_GD,std_GD,mean_IGD,std_IGD,mean_runtime_s,std_runtime_s,mean_nd_size
sdmk05,EDA,94.21455218709522,0.671929697546517,248.6640191486224,4.419248391207688,0.5996265411376953,0.003889322280883789,4.5
sdmk05,EDA-TS,18.58541094514727,18.58541094514727,3.1445448425568876,0.09823560021132405,1.5036121606826782,0.09765851497650146,8.5
sdmk05,EDA-VNS,62.4452416370943,20.815174377960545,113.64923625030573,19.85989030865175,2.080160975456238,0.12218940258026123,6.0
sdmk05,H-GA-TS,9.312114182829147,0.8121141828291467,48.885120503061955,18.42660020448937,3.1595135927200317,0.07921159267425537,2.0
sdmk05,NSGA-II,64.03553254232594,8.655594839219049,216.60729808198863,32.85152936418103,0.14663660526275635,0.0007759332656860352,2.5
