instance,algorithm,mean_GD,std_GD,mean_IGD,std_IGD,mean_nd_size
sdmk05,EDA-TS,14.037187806428006,3.852474012622684,4.747220505424423,0.2527794945755768,7.0
sdmk05,EDA-TS_no_m,39.63461132576577,3.4954246120815426,211.13494610165964,109.16474082927722,6.0
sdmk05,EDA-TS_no_mn,40.26287204260703,4.974772065419252,162.95025390736012,46.57226566545908,2.5
sdmk05,EDA-TS_no_n,3.5,3.5,150.37481991662392,55.461574040302196,2.5
