instance,run,algorithm,seed,GD,IGD,runtime_s_total,nd_size
sdmk05,1,EDA-TS,20270409,11.49086593777858,5.353326017096366,5.648291826248169,10
sdmk05,1,EDA-TS_no_m,20270409,38.14485548537313,148.38323340025323,5.648291826248169,10
sdmk05,1,EDA-TS_no_n,20270409,10.111874208078342,46.799031091125336,5.648291826248169,4
sdmk05,1,EDA-TS_no_mn,20270409,19.86901552110164,170.28695980509355,5.648291826248169,3
sdmk05,2,EDA-TS,20270410,10.700944074315716,17.33592688088866,5.25735330581665,7
sdmk05,2,EDA-TS_no_m,20270410,40.838775147591726,144.64081629117211,5.25735330581665,6
sdmk05,2,EDA-TS_no_n,20270410,0.0,157.18894817824,5.25735330581665,3
sdmk05,2,EDA-TS_no_mn,20270410,28.5418795612498,166.52327561537112,5.25735330581665,6
