instance,algorithm,mean_GD,std_GD,mean_IGD,std_IGD,mean_runtime_s,std_runtime_s,mean_nd_size
sdmk05,EDA,8.450100924544566,7.929110565820801,162.20309001626111,148.97676667412816,45.080977129936215,9.693958804083401,1.2
sdmk05,EDA-TS,18.029957754289732,18.96452428855896,7.426176873089757,5.498441492762901,104.08943963050842,2.602455143852472,33.2
sdmk05,EDA-VNS,0.75,2.25,155.04977177216261,155.6434940492026,101.23797917366028,0.5901877503811306,4.3
sdmk05,H-GA-TS,21.712061264688643,12.537715528470985,97.34158852308362,59.62302282832493,108.258748960495,6.726958694435493,18.1
sdmk05,NSGA-II,71.36615061258303,25.20797102065024,141.47298638131238,59.7824825649353,14.296441888809204,3.3785558821312787,5.8
